step,res,loss
896,16,0.3443259596824646
897,32,0.23462136089801788
898,16,0.30942413210868835
899,32,0.29509609937667847
900,16,0.2645055651664734
901,32,0.23049992322921753
902,16,0.372357577085495
903,32,0.25785258412361145
904,16,0.3516363501548767
905,32,0.2498803585767746
906,16,0.3086467981338501
907,32,0.3413359820842743
908,16,0.3425386846065521
909,32,0.21805332601070404
910,16,0.31539055705070496
911,32,0.2638784646987915
912,16,0.3420814573764801
913,32,0.2437894493341446
914,16,0.29864898324012756
915,32,0.27359968423843384
916,16,0.3521401584148407
917,32,0.2880106568336487
918,16,0.3105522692203522
919,32,0.3198412358760834
920,16,0.2937864065170288
921,32,0.18803507089614868
922,16,0.35484838485717773
923,32,0.24080318212509155
924,16,0.31292566657066345
925,32,0.34914305806159973
926,16,0.38263097405433655
927,32,0.321694552898407
928,16,0.3380102217197418
929,32,0.3771902024745941
930,16,0.36528146266937256
931,32,0.2640550434589386
932,16,0.3146323263645172
933,32,0.25080811977386475
934,16,0.33720406889915466
935,32,0.2744438350200653
936,16,0.3110206425189972
937,32,0.27995625138282776
938,16,0.3213348686695099
939,32,0.27147021889686584
940,16,0.3189122676849365
941,32,0.275236576795578
942,16,0.3268698751926422
943,32,0.2983935475349426
944,16,0.27361831068992615
945,32,0.28955066204071045
946,16,0.2867427170276642
947,32,0.34558752179145813
948,16,0.3230518102645874
949,32,0.2233043909072876
950,16,0.30991193652153015
951,32,0.28404051065444946
952,16,0.2730412185192108
953,32,0.28499042987823486
954,16,0.31776314973831177
955,32,0.28124162554740906
956,16,0.3044363856315613
957,32,0.27977022528648376
958,16,0.2829928994178772
959,32,0.3131951689720154
960,16,0.301006555557251
961,32,0.2285233587026596
962,16,0.37035778164863586
963,32,0.3172737956047058
964,16,0.33468934893608093
965,32,0.2597891390323639
966,16,0.3157500624656677
967,32,0.25982388854026794
968,16,0.3135993182659149
969,32,0.25813770294189453
970,16,0.2961196005344391
971,32,0.25656792521476746
972,16,0.33527469635009766
973,32,0.24659204483032227
974,16,0.3077610731124878
975,32,0.20998655259609222
976,16,0.309734970331192
977,32,0.23828749358654022
978,16,0.3091922998428345
979,32,0.23525401949882507
980,16,0.2753937542438507
981,32,0.2104969620704651
982,16,0.31573179364204407
983,32,0.18723949790000916
984,16,0.3193061947822571
985,32,0.2123957872390747
986,16,0.3158756494522095
987,32,0.3098286986351013
988,16,0.3550637662410736
989,32,0.23904024064540863
990,16,0.3449226915836334
991,32,0.21338073909282684
992,16,0.2911613881587982
993,32,0.24706745147705078
994,16,0.35290780663490295
995,32,0.20503608882427216
996,16,0.35183656215667725
997,32,0.26643896102905273
998,16,0.2531784474849701
999,32,0.26064997911453247
1000,16,0.3571016490459442
1001,32,0.2531721591949463
1002,16,0.3026571571826935
1003,32,0.16738983988761902
1004,16,0.27997803688049316
1005,32,0.3027237057685852
1006,16,0.30167683959007263
1007,32,0.3309738039970398
1008,16,0.34035512804985046
1009,32,0.3133544325828552
1010,16,0.30341431498527527
1011,32,0.2114252746105194
1012,16,0.37257909774780273
1013,32,0.30933454632759094
1014,16,0.32940009236335754
1015,32,0.23419289290905
1016,16,0.35531148314476013
1017,32,0.2654488682746887
1018,16,0.3661856949329376
1019,32,0.2574501633644104
1020,16,0.33976292610168457
1021,32,0.2760152816772461
1022,16,0.31069740653038025
1023,32,0.31064149737358093
1024,16,0.3760996460914612
1025,32,0.3457048833370209
1026,16,0.3570011556148529
1027,32,0.23325778543949127
1028,16,0.32042762637138367
1029,32,0.20403893291950226
1030,16,0.33011847734451294
1031,32,0.23164460062980652
1032,16,0.29676553606987
1033,32,0.31256046891212463
1034,16,0.3047475218772888
1035,32,0.2177913933992386
1036,16,0.3822355568408966
1037,32,0.2175641655921936
1038,16,0.3431955873966217
1039,32,0.2998792827129364
1040,16,0.3171960413455963
1041,32,0.18263474106788635
1042,16,0.3271103799343109
1043,32,0.25881972908973694
1044,16,0.3066890239715576
1045,32,0.2655380070209503
1046,16,0.3047686219215393
1047,32,0.17045235633850098
1048,16,0.319703608751297
1049,32,0.20303232967853546
1050,16,0.32183700799942017
1051,32,0.26105383038520813
1052,16,0.33955055475234985
1053,32,0.251844197511673
1054,16,0.3402981460094452
1055,32,0.23859359323978424
1056,16,0.3204934000968933
1057,32,0.212064728140831
1058,16,0.2938493490219116
1059,32,0.2702924907207489
1060,16,0.3330729007720947
1061,32,0.2652272880077362
1062,16,0.33158209919929504
1063,32,0.2914924919605255
1064,16,0.27839481830596924
1065,32,0.2817116379737854
1066,16,0.30017009377479553
1067,32,0.3106060028076172
1068,16,0.3117819130420685
1069,32,0.16706855595111847
1070,16,0.36196261644363403
1071,32,0.27109330892562866
1072,16,0.2999061048030853
